COUNTRY,COVID_VACCINE_ADM_TOT_A1D,COVID_VACCINE_ADM_TOT_BOOST,COVID_VACCINE_ADM_TOT_CPS,COVID_VACCINE_ADM_TOT_DOSES,COVID_VACCINE_ADM_TOT_DOSES_PER100,COVID_VACCINE_COV_TOT_A1D,COVID_VACCINE_COV_TOT_BOOST,COVID_VACCINE_COV_TOT_CPS,COVID_VACCINE_DATE_INTRO_FIRST,COVID_VACCINE_DATE_REPORT_TOT_LAST,DATE
CHN,1307609476.000000000,805121018.000000000,1277418826.000000000,3465585463.000000000,236.000000000,89.000000000,55.000000000,87.000000000,2020-07-22,2023-04-20,2022-11-27
CHN,1310644336.000000000,813498528.000000000,1279337777.000000000,3480211312.000000000,237.000000000,89.000000000,55.000000000,87.000000000,2020-07-22,2023-04-20,2022-12-25
CHN,1313679196.000000000,821876038.000000000,1281256728.000000000,3494837161.000000000,238.000000000,89.000000000,56.000000000,87.000000000,2020-07-22,2023-04-20,2023-01-29
CHN,1316420360.000000000,829442822.000000000,1282989975.000000000,3508047606.000000000,238.000000000,89.000000000,56.000000000,87.000000000,2020-07-22,2023-04-20,2023-02-26
CHN,1318004001.000000000,833888882.000000000,1284432533.000000000,3516160789.000000000,239.000000000,90.000000000,57.000000000,87.000000000,2020-07-22,2023-04-20,2023-03-26
CHN,1318026807.000000000,834060133.000000000,1284479582.000000000,3516880717.000000000,239.000000000,90.000000000,57.000000000,87.000000000,2020-07-22,2023-04-20,2023-04-30
CHN,1318026807.000000000,834060133.000000000,1284479582.000000000,3516880717.000000000,239.000000000,90.000000000,57.000000000,87.000000000,2020-07-22,2023-04-20,2023-05-28
CHN,1318026807.000000000,834060133.000000000,1284479582.000000000,3516880717.000000000,239.000000000,90.000000000,57.000000000,87.000000000,2020-07-22,2023-04-20,2023-06-25
CHN,1318026807.000000000,834060133.000000000,1284479582.000000000,3516880717.000000000,239.000000000,90.000000000,57.000000000,87.000000000,2020-07-22,2023-04-20,2023-07-30
CHN,1318026807.000000000,834060133.000000000,1284479582.000000000,3516880717.000000000,239.000000000,90.000000000,57.000000000,87.000000000,2020-07-22,2023-04-20,2023-08-27
CHN,1318026807.000000000,834060133.000000000,1284479582.000000000,3516880717.000000000,239.000000000,90.000000000,57.000000000,87.000000000,2020-07-22,2023-04-20,2023-09-24
CHN,1318026807.000000000,834060133.000000000,1284479582.000000000,3516880717.000000000,239.000000000,90.000000000,57.000000000,87.000000000,2020-07-22,2023-04-20,2023-10-29
CHN,1318026807.000000000,834060133.000000000,1284479582.000000000,3516880717.000000000,239.000000000,90.000000000,57.000000000,87.000000000,2020-07-22,2023-04-20,2023-11-26
CHN,16730.000000000,,502.000000000,35040378.000000000,2.000000000,,,,2020-07-22,2023-04-20,2021-01-31
CHN,22109.000000000,,789.000000000,55017281.000000000,4.000000000,,,,2020-07-22,2023-04-20,2021-02-28
CHN,313322.000000000,,10070.000000000,118836250.000000000,8.000000000,,,,2020-07-22,2023-04-20,2021-03-28
CHN,856870.000000000,,443107.000000000,261939977.000000000,18.000000000,,,,2020-07-22,2023-04-20,2021-04-25
CHN,1426015.000000000,,1025222.000000000,655038236.000000000,45.000000000,,,,2020-07-22,2023-04-20,2021-05-30
CHN,624384819.000000000,,1565988.000000000,1197729379.000000000,81.000000000,42.000000000,,,2020-07-22,2023-04-20,2021-06-27
CHN,625446730.000000000,,2583798.000000000,1658849529.000000000,113.000000000,43.000000000,,,2020-07-22,2023-04-20,2021-07-25
CHN,1074431318.000000000,,893052411.000000000,2070667430.000000000,141.000000000,73.000000000,,61.000000000,2020-07-22,2023-04-20,2021-08-29
CHN,1154792568.000000000,,1014354262.000000000,2218819201.000000000,151.000000000,78.000000000,,69.000000000,2020-07-22,2023-04-20,2021-09-26
CHN,1155058478.000000000,,1014759580.000000000,2272044058.000000000,154.000000000,79.000000000,,69.000000000,2020-07-22,2023-04-20,2021-10-31
BOL,6244510.000000000,1712461.000000000,6022561.000000000,14232340.000000000,122.000000000,53.000000000,15.000000000,52.000000000,2021-01-30,2023-12-29,2022-06-26
BOL,6316473.000000000,1980241.000000000,6098185.000000000,14760085.000000000,126.000000000,54.000000000,17.000000000,52.000000000,2021-01-30,2023-12-29,2022-07-31
BOL,6372825.000000000,2159829.000000000,6163388.000000000,15126696.000000000,130.000000000,55.000000000,19.000000000,53.000000000,2021-01-30,2023-12-29,2022-08-28
BOL,6399587.000000000,2249781.000000000,6200141.000000000,15326565.000000000,131.000000000,55.000000000,19.000000000,53.000000000,2021-01-30,2023-12-29,2022-09-25
BOL,6418265.000000000,2303912.000000000,6223419.000000000,15452093.000000000,132.000000000,55.000000000,20.000000000,53.000000000,2021-01-30,2023-12-29,2022-10-30
BOL,6428921.000000000,2313280.000000000,6227755.000000000,15475852.000000000,133.000000000,55.000000000,20.000000000,53.000000000,2021-01-30,2023-12-29,2022-11-27
BOL,6442717.000000000,2370008.000000000,6248734.000000000,15626965.000000000,134.000000000,55.000000000,20.000000000,54.000000000,2021-01-30,2023-12-29,2022-12-25
BOL,6460637.000000000,2404184.000000000,6261776.000000000,15721302.000000000,135.000000000,55.000000000,21.000000000,54.000000000,2021-01-30,2023-12-29,2023-01-29
BOL,6472226.000000000,2429819.000000000,6272933.000000000,15814733.000000000,135.000000000,55.000000000,21.000000000,54.000000000,2021-01-30,2023-12-29,2023-02-26
BOL,6482694.000000000,2455145.000000000,6284090.000000000,15909309.000000000,136.000000000,56.000000000,21.000000000,54.000000000,2021-01-30,2023-12-29,2023-03-26
BOL,6488118.000000000,2470668.000000000,6289740.000000000,15955725.000000000,137.000000000,56.000000000,21.000000000,54.000000000,2021-01-30,2023-12-29,2023-04-30
BOL,6493661.000000000,2486969.000000000,6295347.000000000,16014383.000000000,137.000000000,56.000000000,21.000000000,54.000000000,2021-01-30,2023-12-29,2023-05-28
BOL,6496915.000000000,2498831.000000000,6299502.000000000,16044371.000000000,137.000000000,56.000000000,21.000000000,54.000000000,2021-01-30,2023-12-29,2023-06-25
BOL,6502706.000000000,2511777.000000000,6304086.000000000,16079902.000000000,138.000000000,56.000000000,22.000000000,54.000000000,2021-01-30,2023-12-29,2023-07-30
BOL,6572567.000000000,2521192.000000000,6307628.000000000,16104540.000000000,138.000000000,56.000000000,22.000000000,54.000000000,2021-01-30,2023-12-29,2023-08-27
BOL,6901798.000000000,2521192.000000000,6307628.000000000,16104540.000000000,138.000000000,59.000000000,22.000000000,54.000000000,2021-01-30,2023-12-29,2023-09-24
BOL,7242004.000000000,2521192.000000000,6307628.000000000,16104540.000000000,138.000000000,62.000000000,22.000000000,54.000000000,2021-01-30,2023-12-29,2023-10-29
BOL,7505389.000000000,2521192.000000000,6307628.000000000,16104540.000000000,138.000000000,64.000000000,22.000000000,54.000000000,2021-01-30,2023-12-29,2023-11-26
BOL,1478.000000000,,,1478.000000000,,,,,2021-01-30,2023-12-29,2021-01-31
BOL,10325.000000000,,7507.000000000,17832.000000000,,,,,2021-01-30,2023-12-29,2021-02-28
BOL,195954.000000000,,108629.000000000,304583.000000000,3.000000000,2.000000000,,1.000000000,2021-01-30,2023-12-29,2021-03-28
BOL,547471.000000000,,214573.000000000,762044.000000000,7.000000000,5.000000000,,2.000000000,2021-01-30,2023-12-29,2021-04-25
BOL,1311135.000000000,,347792.000000000,1658927.000000000,14.000000000,11.000000000,,3.000000000,2021-01-30,2023-12-29,2021-05-30
BOL,1897021.000000000,,704758.000000000,2601778.000000000,22.000000000,16.000000000,,6.000000000,2021-01-30,2023-12-29,2021-06-27
BOL,2869100.000000000,,1587000.000000000,4456100.000000000,38.000000000,25.000000000,,14.000000000,2021-01-30,2023-12-29,2021-07-25
BOL,3218111.000000000,,2691361.000000000,5909472.000000000,51.000000000,28.000000000,,23.000000000,2021-01-30,2023-12-29,2021-08-29
BOL,3400280.000000000,,3286213.000000000,6686493.000000000,57.000000000,29.000000000,,28.000000000,2021-01-30,2023-12-29,2021-09-26
BOL,3608382.000000000,272755.000000000,3841243.000000000,7722380.000000000,66.000000000,31.000000000,2.000000000,33.000000000,2021-01-30,2023-12-29,2021-10-31
BOL,4110452.000000000,367696.000000000,4147022.000000000,8589121.000000000,74.000000000,35.000000000,3.000000000,36.000000000,2021-01-30,2023-12-29,2021-11-28
BOL,4735169.000000000,560821.000000000,4653750.000000000,9949740.000000000,85.000000000,41.000000000,5.000000000,40.000000000,2021-01-30,2023-12-29,2021-12-26
BOL,5725278.000000000,874535.000000000,5241149.000000000,11840962.000000000,101.000000000,49.000000000,7.000000000,45.000000000,2021-01-30,2023-12-29,2022-01-30
BOL,5952595.000000000,1051101.000000000,5624098.000000000,12627794.000000000,108.000000000,51.000000000,9.000000000,48.000000000,2021-01-30,2023-12-29,2022-02-27
BOL,6092302.000000000,1211212.000000000,5798945.000000000,13140176.000000000,113.000000000,52.000000000,10.000000000,50.000000000,2021-01-30,2023-12-29,2022-03-27
BOL,6171357.000000000,1368252.000000000,5919425.000000000,13559899.000000000,116.000000000,53.000000000,12.000000000,51.000000000,2021-01-30,2023-12-29,2022-04-24
BOL,6208579.000000000,1533898.000000000,5973404.000000000,13893497.000000000,119.000000000,53.000000000,13.000000000,51.000000000,2021-01-30,2023-12-29,2022-05-29
LVA,1301446.000000000,532610.000000000,1269684.000000000,2831517.000000000,148.000000000,68.000000000,28.000000000,67.000000000,2020-12-30,2023-12-23,2022-06-26
LVA,1302003.000000000,535422.000000000,1270293.000000000,2835547.000000000,149.000000000,68.000000000,28.000000000,67.000000000,2020-12-30,2023-12-23,2022-07-31
LVA,1302694.000000000,539284.000000000,1271181.000000000,2841411.000000000,149.000000000,68.000000000,28.000000000,67.000000000,2020-12-30,2023-12-23,2022-08-28
LVA,1303201.000000000,543196.000000000,1271803.000000000,2859222.000000000,150.000000000,68.000000000,28.000000000,67.000000000,2020-12-30,2023-12-23,2022-09-25
LVA,1303657.000000000,547955.000000000,1272352.000000000,2888754.000000000,151.000000000,68.000000000,29.000000000,67.000000000,2020-12-30,2023-12-23,2022-10-30
LVA,1303949.000000000,548460.000000000,1272726.000000000,2905777.000000000,152.000000000,68.000000000,29.000000000,67.000000000,2020-12-30,2023-12-23,2022-11-27
LVA,1332530.000000000,548981.000000000,1295279.000000000,2953885.000000000,155.000000000,70.000000000,29.000000000,68.000000000,2020-12-30,2023-12-23,2022-12-25
LVA,1344054.000000000,549832.000000000,1304424.000000000,2975465.000000000,156.000000000,70.000000000,29.000000000,68.000000000,2020-12-30,2023-12-23,2023-01-29
LVA,1344150.000000000,550141.000000000,1304514.000000000,2976726.000000000,156.000000000,70.000000000,29.000000000,68.000000000,2020-12-30,2023-12-23,2023-02-26
LVA,1344239.000000000,550396.000000000,1304604.000000000,2977643.000000000,156.000000000,70.000000000,29.000000000,68.000000000,2020-12-30,2023-12-23,2023-03-26
LVA,1344283.000000000,550499.000000000,1304658.000000000,2977974.000000000,156.000000000,70.000000000,29.000000000,68.000000000,2020-12-30,2023-12-23,2023-04-30
LVA,1344342.000000000,550731.000000000,1304733.000000000,2979013.000000000,156.000000000,70.000000000,29.000000000,68.000000000,2020-12-30,2023-12-23,2023-05-28
LVA,1344373.000000000,550872.000000000,1304774.000000000,2979618.000000000,156.000000000,70.000000000,29.000000000,68.000000000,2020-12-30,2023-12-23,2023-06-25
LVA,1344382.000000000,550892.000000000,1304783.000000000,2979622.000000000,156.000000000,70.000000000,29.000000000,68.000000000,2020-12-30,2023-12-23,2023-07-30
LVA,1344389.000000000,550901.000000000,1304787.000000000,2979624.000000000,156.000000000,70.000000000,29.000000000,68.000000000,2020-12-30,2023-12-23,2023-08-27
LVA,1344393.000000000,550901.000000000,1304787.000000000,2979624.000000000,156.000000000,70.000000000,29.000000000,68.000000000,2020-12-30,2023-12-23,2023-09-24
LVA,1344394.000000000,550901.000000000,1304787.000000000,2979624.000000000,156.000000000,70.000000000,29.000000000,68.000000000,2020-12-30,2023-12-23,2023-10-29
LVA,1344394.000000000,550901.000000000,1304787.000000000,2979624.000000000,156.000000000,70.000000000,29.000000000,68.000000000,2020-12-30,2023-12-23,2023-11-26
LVA,20693.000000000,,13097.000000000,33790.000000000,2.000000000,1.000000000,,1.000000000,2020-12-30,2023-12-23,2021-01-31
LVA,58303.000000000,,17702.000000000,76005.000000000,4.000000000,3.000000000,,1.000000000,2020-12-30,2023-08-13,2021-02-28
LVA,115694.000000000,,23889.000000000,139583.000000000,7.000000000,6.000000000,,1.000000000,2020-12-30,2023-12-23,2021-03-28
LVA,248438.000000000,,52931.000000000,301369.000000000,16.000000000,13.000000000,,3.000000000,2020-12-30,2023-12-23,2021-04-25
LVA,452914.000000000,,260375.000000000,713289.000000000,37.000000000,24.000000000,,14.000000000,2020-12-30,2023-12-23,2021-05-30
LVA,586928.000000000,,465047.000000000,1077396.000000000,56.000000000,31.000000000,,24.000000000,2020-12-30,2023-12-23,2021-06-27
LVA,699574.000000000,,560272.000000000,1259846.000000000,66.000000000,37.000000000,,29.000000000,2020-12-30,2023-12-23,2021-07-25
LVA,775833.000000000,,614382.000000000,1390215.000000000,73.000000000,41.000000000,,32.000000000,2020-12-30,2023-12-23,2021-08-29
LVA,894421.000000000,,705708.000000000,1600129.000000000,84.000000000,47.000000000,,37.000000000,2020-12-30,2023-12-23,2021-09-26
LVA,1117856.000000000,,765300.000000000,1883156.000000000,99.000000000,59.000000000,,40.000000000,2020-12-30,2023-12-23,2021-10-31
LVA,1223764.000000000,,892311.000000000,2192136.000000000,115.000000000,64.000000000,,47.000000000,2020-12-30,2023-12-23,2021-11-28
LVA,1258589.000000000,,948095.000000000,2450468.000000000,128.000000000,66.000000000,,50.000000000,2020-12-30,2023-12-23,2021-12-26
LVA,1288914.000000000,420832.000000000,1249709.000000000,2689610.000000000,141.000000000,68.000000000,22.000000000,66.000000000,2020-12-30,2023-12-23,2022-01-30
LVA,1297304.000000000,500041.000000000,1263054.000000000,2788916.000000000,146.000000000,68.000000000,26.000000000,66.000000000,2020-12-30,2023-12-23,2022-02-27
LVA,1299306.000000000,518564.000000000,1266452.000000000,2812453.000000000,147.000000000,68.000000000,27.000000000,66.000000000,2020-12-30,2023-12-23,2022-03-27
LVA,1300386.000000000,525496.000000000,1268108.000000000,2821951.000000000,148.000000000,68.000000000,28.000000000,66.000000000,2020-12-30,2023-12-23,2022-04-24
LVA,1301016.000000000,530124.000000000,1269111.000000000,2828086.000000000,148.000000000,68.000000000,28.000000000,67.000000000,2020-12-30,2023-12-23,2022-05-29
SYC,,,,30617.000000000,31.000000000,,,,2021-01-10,2023-12-31,2021-01-31
SYC,,,,71439.000000000,73.000000000,,,,2021-01-10,2023-12-31,2021-02-28
SYC,,,,94372.000000000,96.000000000,,,,2021-01-10,2023-12-31,2021-03-28
SYC,66433.000000000,,50524.000000000,116957.000000000,119.000000000,68.000000000,,51.000000000,2021-01-10,2023-12-31,2021-04-25
SYC,66433.000000000,,50524.000000000,116957.000000000,119.000000000,68.000000000,,51.000000000,2021-01-10,2023-12-31,2021-05-30
SYC,70660.000000000,,67016.000000000,137676.000000000,140.000000000,72.000000000,,68.000000000,2021-01-10,2023-12-31,2021-06-27
SYC,71490.000000000,,68135.000000000,139625.000000000,142.000000000,73.000000000,,69.000000000,2021-01-10,2023-12-31,2021-07-25
SYC,75128.000000000,,70618.000000000,142551.000000000,145.000000000,76.000000000,,72.000000000,2021-01-10,2023-12-31,2021-08-29
SYC,78896.000000000,,72871.000000000,153708.000000000,156.000000000,80.000000000,,74.000000000,2021-01-10,2023-12-31,2021-09-26
SYC,81240.000000000,,76541.000000000,168624.000000000,171.000000000,83.000000000,,78.000000000,2021-01-10,2023-12-31,2021-10-31
SYC,81953.000000000,19757.000000000,77975.000000000,179775.000000000,183.000000000,83.000000000,20.000000000,79.000000000,2021-01-10,2023-12-31,2021-11-28
SYC,82501.000000000,25441.000000000,78311.000000000,184513.000000000,188.000000000,84.000000000,26.000000000,80.000000000,2021-01-10,2023-12-31,2021-12-26
SYC,83690.000000000,30516.000000000,79091.000000000,193296.000000000,197.000000000,85.000000000,31.000000000,80.000000000,2021-01-10,2023-12-31,2022-01-30
SYC,84131.000000000,33909.000000000,79907.000000000,197954.000000000,201.000000000,86.000000000,34.000000000,81.000000000,2021-01-10,2023-12-31,2022-02-27
SYC,84387.000000000,35415.000000000,80167.000000000,199850.000000000,203.000000000,86.000000000,36.000000000,82.000000000,2021-01-10,2023-12-31,2022-03-27
SYC,84621.000000000,36307.000000000,80424.000000000,200867.000000000,204.000000000,86.000000000,37.000000000,82.000000000,2021-01-10,2023-12-31,2022-04-24
SYC,84861.000000000,38792.000000000,80656.000000000,202372.000000000,206.000000000,86.000000000,39.000000000,82.000000000,2021-01-10,2023-12-31,2022-05-29
SYC,85033.000000000,41887.000000000,80805.000000000,206542.000000000,210.000000000,86.000000000,43.000000000,82.000000000,2021-01-10,2023-12-31,2022-06-26
SYC,85250.000000000,42649.000000000,81020.000000000,210246.000000000,214.000000000,87.000000000,43.000000000,82.000000000,2021-01-10,2023-12-31,2022-07-31
SYC,85408.000000000,42774.000000000,81210.000000000,214275.000000000,218.000000000,87.000000000,43.000000000,83.000000000,2021-01-10,2023-12-31,2022-08-28
SYC,85521.000000000,43031.000000000,81331.000000000,215769.000000000,219.000000000,87.000000000,44.000000000,83.000000000,2021-01-10,2023-12-31,2022-09-25
SYC,85672.000000000,43827.000000000,81518.000000000,217677.000000000,221.000000000,87.000000000,45.000000000,83.000000000,2021-01-10,2023-12-31,2022-10-30
SYC,85760.000000000,44469.000000000,81619.000000000,218975.000000000,223.000000000,87.000000000,45.000000000,83.000000000,2021-01-10,2023-12-31,2022-11-27
SYC,85812.000000000,44799.000000000,81690.000000000,219705.000000000,223.000000000,87.000000000,46.000000000,83.000000000,2021-01-10,2023-12-31,2022-12-25
SYC,85934.000000000,44936.000000000,81804.000000000,220181.000000000,224.000000000,87.000000000,46.000000000,83.000000000,2021-01-10,2023-12-31,2023-01-29
SYC,87462.000000000,44936.000000000,82811.000000000,222468.000000000,226.000000000,89.000000000,46.000000000,84.000000000,2021-01-10,2023-12-31,2023-02-26
SYC,88511.000000000,44936.000000000,83535.000000000,224327.000000000,228.000000000,90.000000000,46.000000000,85.000000000,2021-01-10,2023-12-31,2023-03-26
SYC,88520.000000000,44936.000000000,83565.000000000,224558.000000000,228.000000000,90.000000000,46.000000000,85.000000000,2021-01-10,2023-12-31,2023-04-30
SYC,88520.000000000,44936.000000000,83565.000000000,224558.000000000,228.000000000,90.000000000,46.000000000,85.000000000,2021-01-10,2023-12-31,2023-05-28
SYC,88520.000000000,44936.000000000,83565.000000000,224558.000000000,228.000000000,90.000000000,46.000000000,85.000000000,2021-01-10,2023-12-31,2023-06-25
SYC,88520.000000000,44936.000000000,83565.000000000,224558.000000000,228.000000000,90.000000000,46.000000000,85.000000000,2021-01-10,2023-12-31,2023-07-30
SYC,88520.000000000,44936.000000000,83565.000000000,224558.000000000,228.000000000,90.000000000,46.000000000,85.000000000,2021-01-10,2023-12-31,2023-08-27
SYC,88520.000000000,44936.000000000,83565.000000000,224558.000000000,228.000000000,90.000000000,46.000000000,85.000000000,2021-01-10,2023-12-31,2023-09-24
SYC,88520.000000000,44936.000000000,83565.000000000,224558.000000000,228.000000000,90.000000000,46.000000000,85.000000000,2021-01-10,2023-12-31,2023-10-29
SYC,88520.000000000,44936.000000000,83565.000000000,224558.000000000,228.000000000,90.000000000,46.000000000,85.000000000,2021-01-10,2023-12-31,2023-11-26
MCO,24456.000000000,17746.000000000,24933.000000000,70545.000000000,180.000000000,62.000000000,45.000000000,64.000000000,2021-06-30,2023-12-23,2023-02-26
MCO,24529.000000000,17746.000000000,24933.000000000,70565.000000000,180.000000000,63.000000000,45.000000000,64.000000000,2021-06-30,2023-12-23,2023-03-26
MCO,24600.000000000,17746.000000000,24933.000000000,70584.000000000,180.000000000,63.000000000,45.000000000,64.000000000,2021-06-30,2023-12-23,2023-04-30
MCO,24673.000000000,17746.000000000,24933.000000000,70604.000000000,180.000000000,63.000000000,45.000000000,64.000000000,2021-06-30,2023-12-23,2023-05-28
MCO,24744.000000000,17746.000000000,24933.000000000,70623.000000000,180.000000000,63.000000000,45.000000000,64.000000000,2021-06-30,2023-12-23,2023-06-25
MCO,24817.000000000,17746.000000000,24933.000000000,70643.000000000,180.000000000,63.000000000,45.000000000,64.000000000,2021-06-30,2023-12-23,2023-07-30
MCO,24891.000000000,17747.000000000,24933.000000000,70662.000000000,180.000000000,63.000000000,45.000000000,64.000000000,2021-06-30,2023-12-23,2023-08-27
MCO,24961.000000000,17747.000000000,24933.000000000,70682.000000000,180.000000000,64.000000000,45.000000000,64.000000000,2021-06-30,2023-12-23,2023-09-24
MCO,25123.000000000,17747.000000000,25261.000000000,71929.000000000,183.000000000,64.000000000,45.000000000,64.000000000,2021-06-30,2023-12-23,2023-10-29
MCO,25123.000000000,17747.000000000,25261.000000000,71929.000000000,183.000000000,64.000000000,45.000000000,64.000000000,2021-06-30,2023-12-23,2023-11-26
MCO,2112.000000000,,,5798.000000000,15.000000000,5.000000000,,,2021-06-30,2023-12-23,2021-01-31
MCO,6662.000000000,,,13115.000000000,33.000000000,17.000000000,,,2021-06-30,2023-12-23,2021-02-28
MCO,11434.000000000,,,20163.000000000,51.000000000,29.000000000,,,2021-06-30,2023-12-23,2021-03-28
MCO,13934.000000000,,,25937.000000000,66.000000000,36.000000000,,,2021-06-30,2023-12-23,2021-04-25
MCO,17189.000000000,,,31026.000000000,79.000000000,44.000000000,,,2021-06-30,2023-12-23,2021-05-30
MCO,20130.000000000,,,37692.000000000,96.000000000,51.000000000,,,2021-06-30,2023-12-23,2021-06-27
MCO,21271.000000000,,,41871.000000000,107.000000000,54.000000000,,,2021-06-30,2023-12-23,2021-07-25
MCO,21709.000000000,,,48460.000000000,123.000000000,55.000000000,,,2021-06-30,2023-12-23,2021-08-29
MCO,22133.000000000,,23314.000000000,51058.000000000,130.000000000,56.000000000,,59.000000000,2021-06-30,2023-12-23,2021-09-26
MCO,22570.000000000,,23328.000000000,53444.000000000,136.000000000,58.000000000,,59.000000000,2021-06-30,2023-12-23,2021-10-31
MCO,22994.000000000,,23341.000000000,55754.000000000,142.000000000,59.000000000,,59.000000000,2021-06-30,2023-12-23,2021-11-28
MCO,23432.000000000,9565.000000000,23355.000000000,58140.000000000,148.000000000,60.000000000,24.000000000,60.000000000,2021-06-30,2023-12-23,2021-12-26
MCO,23528.000000000,12205.000000000,23532.000000000,59592.000000000,152.000000000,60.000000000,31.000000000,60.000000000,2021-06-30,2023-12-23,2022-01-30
MCO,23595.000000000,12907.000000000,23701.000000000,60844.000000000,155.000000000,60.000000000,33.000000000,60.000000000,2021-06-30,2023-12-23,2022-02-27
MCO,23668.000000000,13684.000000000,23889.000000000,62231.000000000,159.000000000,60.000000000,35.000000000,61.000000000,2021-06-30,2023-12-23,2022-03-27
MCO,23739.000000000,14437.000000000,24071.000000000,63574.000000000,162.000000000,60.000000000,37.000000000,61.000000000,2021-06-30,2023-12-23,2022-04-24
MCO,23812.000000000,15214.000000000,24259.000000000,64961.000000000,166.000000000,61.000000000,39.000000000,62.000000000,2021-06-30,2023-12-23,2022-05-29
MCO,23883.000000000,15966.000000000,24440.000000000,66303.000000000,169.000000000,61.000000000,41.000000000,62.000000000,2021-06-30,2023-12-23,2022-06-26
MCO,23956.000000000,16743.000000000,24628.000000000,67690.000000000,172.000000000,61.000000000,43.000000000,63.000000000,2021-06-30,2023-12-23,2022-07-31
MCO,24029.000000000,17521.000000000,24816.000000000,69077.000000000,176.000000000,61.000000000,45.000000000,63.000000000,2021-06-30,2023-12-23,2022-08-28
MCO,24100.000000000,17672.000000000,24864.000000000,69758.000000000,178.000000000,61.000000000,45.000000000,63.000000000,2021-06-30,2023-12-23,2022-09-25
MCO,24173.000000000,17733.000000000,24892.000000000,70357.000000000,179.000000000,62.000000000,45.000000000,63.000000000,2021-06-30,2023-12-23,2022-10-30
MCO,24244.000000000,17745.000000000,24928.000000000,70488.000000000,180.000000000,62.000000000,45.000000000,64.000000000,2021-06-30,2023-12-23,2022-11-27
MCO,24317.000000000,17745.000000000,24933.000000000,70508.000000000,180.000000000,62.000000000,45.000000000,64.000000000,2021-06-30,2023-12-23,2022-12-25
MCO,24390.000000000,17745.000000000,24933.000000000,70528.000000000,180.000000000,62.000000000,45.000000000,64.000000000,2021-06-30,2023-12-23,2023-01-29
